Trial  Epoch   LepIsoRank  MetPhiRank  MLLRank  ScoreRank  StatsScore     MLLKS     MetPhiKS  LepIsoKS  SortKey
66     12000   12723       2452        5693     14883      6403.781570    0.188332  0.025789  0.628276  8145.000000
15     8000    14511       2173        5972     14895      6474.057704    0.193208  0.023894  0.763200  8145.000000
32     23500   10893       3336        4811     13191      3272.165989    0.173059  0.031748  0.552700  8147.000000
38     16500   4823        1503        6649     10011      1629.332285    0.205873  0.019297  0.380800  8152.000000
83     94500   14126       2916        5236     12053      2473.533890    0.180387  0.028968  0.722000  8152.000000
11     70000   6313        7388        766      6757       833.656170     0.096876  0.058351  0.421168  8154.000000
52     8500    13558       1664        6491     12248      2577.073979    0.203059  0.020489  0.678538  8155.000000
56     25500   12309       4326        3837     9702       1533.637753    0.157201  0.037897  0.608600  8163.000000
45     43000   15418       912         7254     15712      33076.383900   0.217369  0.014880  0.935300  8166.000000
89     41000   7505        2005        6162     8962       1334.734582    0.197319  0.022834  0.453500  8167.000000
23     73500   12056       3557        4612     15182      7999.165479    0.169882  0.033278  0.595932  8169.000000
66     65000   8543        2692        5478     10306      1733.169958    0.184714  0.027398  0.481781  8170.000000
60     26000   4767        636         7535     8010       1097.629121    0.223414  0.012730  0.379261  8171.000000
48     24500   8735        7324        848      785        190.178873     0.099138  0.057990  0.487400  8172.000000
12     11500   8538        2057        6115     12295      2605.913707    0.196470  0.023199  0.481700  8172.000000
72     30000   2198        1594        6580     634        178.566233     0.204565  0.019957  0.306700  8174.000000
70     95500   11954       7643        531      9058       1358.455326    0.088813  0.060119  0.591605  8174.000000
60     69500   6228        2768        5409     11104      2027.589249    0.183771  0.027927  0.418739  8177.000000
13     66500   6286        4532        3645     5023       526.056261     0.153960  0.039121  0.420400  8177.000000
37     65000   14292       955         7226     11460      2175.262010    0.216867  0.015189  0.737060  8181.000000
18     27000   259         7158        1024     987        204.001303     0.104083  0.056834  0.217900  8182.000000
65     7000    12601       3521        4667     14931      6609.695950    0.170570  0.033041  0.622300  8188.000000
79     19500   3711        1857        6332     10439      1778.590864    0.200192  0.021873  0.350975  8189.000000
59     67500   5485        4593        3597     3246       343.800050     0.152966  0.039603  0.399100  8190.000000
17     27500   1982        3281        4912     6215       724.749228     0.174723  0.031404  0.299100  8193.000000
21     60000   1909        6934        1261     449        162.498812     0.110589  0.055261  0.297300  8195.000000
76     40000   2583        3466        4733     8258       1155.607172    0.171630  0.032688  0.318800  8199.000000
8      63000   14685       2036        6165     7967       1087.279603    0.197482  0.023044  0.785656  8201.000000
7      73000   5473        5942        2259     3401       356.199296     0.131119  0.048481  0.398700  8201.000000
88     45500   4503        5928        2274     1156       215.366139     0.131583  0.048400  0.372300  8202.000000
54     80500   7497        1154        7050     14067      4351.435434    0.212955  0.016617  0.453300  8204.000000
70     12000   11826       4975        3233     9883       1590.309963    0.147353  0.041975  0.586500  8208.000000
2      5500    13102       820         7392     13604      3710.571108    0.219981  0.014196  0.650300  8212.000000
11     69500   10948       3273        4940     7507       990.585838     0.175351  0.031370  0.554392  8213.000000
68     31500   14738       3407        4806     11977      2424.993489    0.172979  0.032302  0.792300  8213.000000
4      9000    12145       4389        3825     13366      3440.190660    0.156990  0.038292  0.600322  8214.000000
8      10500   8291        4754        3462     5762       643.762382     0.150827  0.040429  0.475100  8216.000000
28     62500   8424        7605        612      385        157.353989     0.091490  0.059890  0.478400  8217.000000
51     56000   1847        5562        2656     6132       708.144536     0.138171  0.045900  0.295000  8218.000000
13     4500    10866       2446        5773     10792      1912.017719    0.189818  0.025748  0.551989  8219.000000
11     38000   7460        4732        3491     12128      2516.684956    0.151274  0.040313  0.452368  8223.000000
74     44500   4065        4705        3519     3041       328.214257     0.151753  0.040100  0.360110  8224.000000
54     48500   9240        7050        1179     14284      4706.091053    0.108765  0.056169  0.501899  8229.000000
18     30500   1049        5575        2655     4409       446.504463     0.138151  0.046032  0.264138  8230.000000
8      4000    13214       2164        6068     14863      6314.198534    0.195588  0.023852  0.656300  8232.000000
44     35500   5365        2985        5250     10298      1731.698849    0.180591  0.029554  0.396246  8235.000000
35     84000   8668        5173        3064     8959       1334.628730    0.144845  0.043199  0.485434  8237.000000
88     42500   1389        5185        3053     1636       245.411855     0.144652  0.043305  0.277465  8238.000000
52     76000   3277        1495        6743     3190       339.089460     0.207488  0.019256  0.338200  8238.000000
53     82000   3513        7502        737      6055       692.765097     0.096063  0.059182  0.345028  8239.000000
20     83500   6365        7387        852      1403       230.393728     0.099174  0.058345  0.422200  8239.000000
38     41000   2982        8182        57       362        154.502806     0.055588  0.064144  0.330900  8239.000000
68     51500   4748        1928        6315     11169      2050.059297    0.199862  0.022284  0.378600  8243.000000
76     77000   14182       2133        6111     11974      2424.343676    0.196429  0.023698  0.726700  8244.000000
36     13500   9850        6862        1382     11218      2075.125120    0.113151  0.054785  0.519871  8244.000000
33     81500   897         5866        2383     3855       393.606133     0.133589  0.047909  0.256700  8249.000000
43     45500   13302       651         7603     12821      2955.642384    0.224833  0.012810  0.661660  8254.000000
15     57000   11800       1738        6519     9923       1604.041070    0.203533  0.020972  0.585800  8257.000000
65     62000   7299        5637        2620     700        183.900463     0.137576  0.046394  0.447200  8257.000000
30     53000   2266        1841        6416     6822       849.698213     0.201538  0.021774  0.308945  8257.000000
70     55000   5509        1353        6905     7890       1071.645335    0.210305  0.018169  0.399900  8258.000000
73     49000   3810        2745        5514     9386       1441.796860    0.185452  0.027816  0.353670  8259.000000
8      86500   12009       6326        1936     12842      2975.929175    0.124950  0.051081  0.593872  8262.000000
7      64000   649         3823        4442     2815       313.942209     0.167113  0.034877  0.244737  8265.000000
35     96000   15318       7516        749      10662      1865.835626    0.096484  0.059313  0.902600  8265.000000
63     64000   4298        5761        2505     4859       501.216303     0.135605  0.047230  0.366641  8266.000000
